code	string
865	t l
866	lea
867	arn
868	n to
869	o de
870	ete
871	ect 
872	 the m
873	mos
874	st 
875	 '
876	's
877	sali
878	ien
879	nt'
880	' 
881	 it
882	tem
883	m i
884	in 
885	 the f
886	fr
887	ram
888	me,
889	," 
890	 they
891	y w
892	wr
893	rot
894	te 
895	 in t
896	thei
897	ir r
898	resear
899	rch
900	h p
901	pap
902	per
903	r.
904	.Th
905	he p
906	patt
907	tern 
908	 con
909	nsi
910	ist
911	ten
912	ntl
913	ly 
914	 tri
915	icke
916	ed i
917	image
918	e re
919	ecog
920	gnit
921	tion 
922	 so
923	oftwa
924	are w
925	whe
926	en 
927	 it 
928	 too
929	ok
930	k 
931	 u
932	up
933	p 
934	 at
935	t le
936	eas
937	st 1
938	10
939	0%
940	% 
941	 of
942	f a
943	a s
944	sc
945	cene
946	e.B
947	By
948	y com
949	mpa
950	aris
951	son
952	n,
953	, a 
954	 pho
955	otogr
956	raph
957	h o
958	of a
959	a r
960	real 
961	 toas
962	ster
963	r w
964	was
965	s mu
966	uch 
967	 le
968	ess
969	s l
970	lik
971	kel
972	ly t
973	to d
974	dist
975	tra
976	act
977	t th
978	he s
979	soft
980	twar
981	re f
982	fro
983	om
984	m a
985	anot
986	ther
987	r o
988	obj
989	jec
990	ct 
991	 in th
992	he sc
993	cene,
994	, e
995	eve
996	en a
997	at 
998	 la
999	arger
1000	r s
1001	siz
1002	ze
1003	es.
